"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","34885","","","","0"
"2010-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","23471","","","","0"
"2011-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","19945","","","","0"
"2011-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","26719","","","","0"
"2011-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","28730","","","","0"
"2011-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","24043","","","","0"
"2012-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","20716","","","","0"
"2012-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","27773","","","","0"
"2012-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","25927","","","","0"
"2012-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","24707","","","","0"
"2013-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","24823","","","","0"
"2013-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","30392","","","","0"
"2013-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","25553","","","","0"
"2013-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","22743","","","","0"
"2014-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","25472","","","","0"
"2014-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","28075","","","","0"
"2014-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","22952","","","","0"
"2014-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","19244","","","","0"
"2015-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","19777","","","","0"
"2015-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","27699","","","","0"
"2015-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","29675","","","","0"
"2015-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","26515","","","","0"
"2016-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","31909","","","","0"
"2016-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","32247","","","","0"
"2016-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","24778","","","","0"
"2016-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","21128","","","","0"
"2017-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","25278","","","","0"
"2017-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","27244","","","","0"
"2017-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","28050","","","","0"
"2017-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","31385","","","","0"
"2018-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","35261","","","","0"
"2018-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","37776","","","","0"
"2018-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","33229","","","","0"
"2018-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","31170","","","","0"
"2019-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","31160","","","","0"
"2019-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","43530","","","","0"
"2019-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","45942","","","","0"
"2019-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","32781","","","","0"
"2020-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","32290","","","","0"
"2020-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","16178","","","","0"
"2020-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","17232","","","","0"
"2020-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","17281","","","","0"
"2021-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","34983","","","","0"
"1951-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4581","","","","0"
"1951-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4580","","","","0"
"1952-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4581","","","","0"
"1952-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4841","","","","0"
"1952-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5272","","","","0"
"1952-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4978","","","","0"
"1953-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3955","","","","0"
"1953-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4268","","","","0"
"1953-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5442","","","","0"
"1953-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5452","","","","0"
"1954-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4067","","","","0"
"1954-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4520","","","","0"
"1954-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5484","","","","0"
"1954-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5232","","","","0"
"1955-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4076","","","","0"
"1955-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4587","","","","0"
"1955-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6577","","","","0"
"1955-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5791","","","","0"
"1956-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4834","","","","0"
"1956-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6617","","","","0"
"1956-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8959","","","","0"
"1956-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8359","","","","0"
"1957-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7230","","","","0"
"1957-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7890","","","","0"
"1957-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9949","","","","0"
"1957-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9720","","","","0"
"1958-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6088","","","","0"
"1958-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6980","","","","0"
"1958-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8253","","","","0"
"1958-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7589","","","","0"
"1959-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5862","","","","0"
"1959-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7094","","","","0"
"1959-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10076","","","","0"
"1959-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9356","","","","0"
"1960-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7100","","","","0"
"1960-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8236","","","","0"
"1960-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10379","","","","0"
"1960-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9636","","","","0"
"1961-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6559","","","","0"
"1961-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7229","","","","0"
"1961-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7371","","","","0"
"1961-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6730","","","","0"
"1962-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5302","","","","0"
"1962-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5805","","","","0"
"1962-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7747","","","","0"
"1962-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7366","","","","0"
"1963-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5895","","","","0"
"1963-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6380","","","","0"
"1963-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8342","","","","0"
"1963-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7907","","","","0"
"1964-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6399","","","","0"
"1964-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7060","","","","0"
"1964-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9656","","","","0"
"1964-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8497","","","","0"
"1965-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7204","","","","0"
"1965-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7991","","","","0"
"1965-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","11066","","","","0"
"1965-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9904","","","","0"
"1966-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5392","","","","0"
"1966-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6116","","","","0"
"1966-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10015","","","","0"
"1966-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9365","","","","0"
"1967-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7625","","","","0"
"1967-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8143","","","","0"
"1967-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10853","","","","0"
"1967-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9698","","","","0"
"1968-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8809","","","","0"
"1968-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9616","","","","0"
"1968-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10086","","","","0"
"1968-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8943","","","","0"
"1969-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9289","","","","0"
"1969-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9916","","","","0"
"1969-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","12170","","","","0"
"1969-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10127","","","","0"
"1970-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6726","","","","0"
"1970-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7430","","","","0"
"1970-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9443","","","","0"
"1970-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7663","","","","0"
"1971-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6669","","","","0"
"1971-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7113","","","","0"
"1971-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9518","","","","0"
"1971-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8022","","","","0"
"1972-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6882","","","","0"
"1972-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7265","","","","0"
"1972-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9285","","","","0"
"1972-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6921","","","","0"
"1973-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6456","","","","0"
"1973-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7984","","","","0"
"1973-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","12656","","","","0"
"1973-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10569","","","","0"
"1974-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7887","","","","0"
"1974-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8972","","","","0"
"1974-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10585","","","","0"
"1974-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10024","","","","0"
"1975-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8626","","","","0"
"1975-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8193","","","","0"
"1975-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9148","","","","0"
"1975-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7919","","","","0"
"1976-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6816","","","","0"
"1976-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8048","","","","0"
"1976-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8984","","","","0"
"1976-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6911","","","","0"
"1977-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5162","","","","0"
"1977-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6528","","","","0"
"1977-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9922","","","","0"
"1977-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7636","","","","0"
"1978-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5703","","","","0"
"1978-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6865","","","","0"
"1978-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9935","","","","0"
"1978-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7642","","","","0"
"1979-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5705","","","","0"
"1979-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6282","","","","0"
"1979-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8473","","","","0"
"1979-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5424","","","","0"
"1980-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4414","","","","0"
"1980-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5206","","","","0"
"1980-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6689","","","","0"
"1980-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4920","","","","0"
"1981-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4045","","","","0"
"1981-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5226","","","","0"
"1981-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7402","","","","0"
"1981-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6201","","","","0"
"1982-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5443","","","","0"
"1982-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6476","","","","0"
"1982-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9518","","","","0"
"1982-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6233","","","","0"
"1983-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4873","","","","0"
"1983-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6335","","","","0"
"1983-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9573","","","","0"
"1983-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5755","","","","0"
"1984-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4812","","","","0"
"1984-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5940","","","","0"
"1984-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8474","","","","0"
"1984-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5593","","","","0"
"1985-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4945","","","","0"
"1985-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5701","","","","0"
"1985-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8478","","","","0"
"1985-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5016","","","","0"
"1986-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3872","","","","0"
"1986-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5095","","","","0"
"1986-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7847","","","","0"
"1986-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4872","","","","0"
"1987-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4010","","","","0"
"1987-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4270","","","","0"
"1987-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7065","","","","0"
"1987-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4059","","","","0"
"1988-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3273","","","","0"
"1988-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3481","","","","0"
"1988-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6196","","","","0"
"1988-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3852","","","","0"
"1989-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3221","","","","0"
"1989-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4196","","","","0"
"1989-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6294","","","","0"
"1989-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3795","","","","0"
"1990-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3170","","","","0"
"1990-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3473","","","","0"
"1990-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6006","","","","0"
"1990-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3971","","","","0"
"1991-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4088","","","","0"
"1991-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4496","","","","0"
"1991-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7576","","","","0"
"1991-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4392","","","","0"
"1992-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3426","","","","0"
"1992-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4068","","","","0"
"1992-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7234","","","","0"
"1992-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4221","","","","0"
"1993-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3391","","","","0"
"1993-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3789","","","","0"
"1993-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9162","","","","0"
"1993-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6176","","","","0"
"1994-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4354","","","","0"
"1994-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6129","","","","0"
"1994-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10495","","","","0"
"1994-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5938","","","","0"
"1995-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3953","","","","0"
"1995-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5382","","","","0"
"1995-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10100","","","","0"
"1995-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5517","","","","0"
"1996-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3564","","","","0"
"1996-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5027","","","","0"
"1996-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8933","","","","0"
"1996-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5487","","","","0"
"1997-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4341","","","","0"
"1997-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6077","","","","0"
"1997-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8971","","","","0"
"1997-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5287","","","","0"
"1998-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3805","","","","0"
"1998-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4946","","","","0"
"1998-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8651","","","","0"
"1998-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4505","","","","0"
"1999-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3215","","","","0"
"1999-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4590","","","","0"
"1999-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8195","","","","0"
"1999-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4712","","","","0"
"2000-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3417","","","","0"
"2000-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4623","","","","0"
"2000-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8047","","","","0"
"2000-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4438","","","","0"
"2001-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3144","","","","0"
"2001-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3997","","","","0"
"2001-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9632","","","","0"
"2001-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5511","","","","0"
"2002-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","2715","","","","0"
"2002-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3132","","","","0"
"2002-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8999","","","","0"
"2002-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5316","","","","0"
"2003-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4752","","","","0"
"2003-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4833","","","","0"
"2003-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8512","","","","0"
"2003-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5609","","","","0"
"2004-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5397","","","","0"
"2004-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6167","","","","0"
"2004-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9056","","","","0"
"2004-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6126","","","","0"
"2005-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5683","","","","0"
"2005-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5926","","","","0"
"2005-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9804","","","","0"
"2005-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6320","","","","0"
"2006-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6606","","","","0"
"2006-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7092","","","","0"
"2006-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10677","","","","0"
"2006-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7213","","","","0"
"2007-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6793","","","","0"
"2007-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7665","","","","0"
"2007-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10919","","","","0"
"2007-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7023","","","","0"
"2008-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7039","","","","0"
"2008-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7583","","","","0"
"2008-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10950","","","","0"
