Area,Sales,Avg_Price,Med_Price
E01,7,"$737,714","$575,000"
E02,5,"$685,580","$559,000"
E03,4,"$294,725","$296,950"
E04,17,"$331,676","$320,500"
E05,14,"$401,057","$374,900"
E06,0,-,-
E07,22,"$387,972","$389,000"
E08,16,"$341,331","$331,450"
E09,28,"$402,993","$398,000"
E10,3,"$287,000","$330,000"
E11,11,"$285,927","$270,000"
