Area,Sales,Avg_Price,Med_Price
C01,276,"$360,010","$307,570"
C02,27,"$668,339","$485,000"
C03,10,"$552,700","$435,000"
C04,21,"$312,190","$268,000"
C06,7,"$316,643","$290,000"
C07,70,"$309,811","$294,000"
C08,126,"$322,003","$303,500"
C09,19,"$637,263","$495,000"
C10,31,"$368,823","$365,000"
C11,17,"$181,882","$194,000"
C12,7,"$615,271","$396,900"
C13,27,"$308,007","$279,000"
C14,135,"$296,604","$280,000"
C15,53,"$263,016","$256,000"
