Area,Sales,Avg_Price,Med_Price
C01,271,"$346,991","$312,000"
C02,31,"$623,267","$485,000"
C03,9,"$577,806","$585,000"
C04,22,"$275,903","$255,500"
C06,6,"$302,833","$288,500"
C07,95,"$282,427","$267,000"
C08,84,"$355,142","$319,900"
C09,17,"$717,035","$580,000"
C10,32,"$374,011","$350,000"
C11,18,"$210,250","$205,000"
C12,6,"$725,167","$590,000"
C13,40,"$255,355","$230,500"
C14,130,"$305,598","$291,550"
C15,47,"$286,145","$248,100"
