Date,Exchange Rate,Prime_Rate,INDINF_CPI_Q,GDP,W.MTLS,Open,Gold_Price_in_USD,Ontario_population,Ontario_Immigrants_International,Ontario_Emigrants_International,Ontario_In_migrant_Interprovincial,Ontario_Out_migrant_Interprovincial,Crime_severity_index_toronto,Toronto_median_age,UT_Graduate_Enrolment,UT_Undergraduate_Enrolment,UT_Total_Enrolment,Ryerson_Total_Enrolment,York_Total_Enrolment,Unemployment_rate_toronto,Participation_rate_toronto,Employment_rate_toronto,Toronto_population,Sales_Total,Avg_Price_Month,New Units Number (Plan for construction),New Units Number (construction complete),Prime_Rate_2,Bank_of_Canada_Overnight_Rate
2007-08-01,1.058613347826087,6.25,2.284504742418034,37738.8199767712,580.992,2539.437393826087,664.4985185185185,12780503.726110976,31694.146109749574,10110.66828664752,18265.359001170586,22343.21458602881,68.50063517767278,38.874575032447154,10990.0,50220.0,61210.0,25846.0,51500.0,6.6,68.9,64.3,5465084.573426873,1404.0,272197.4687,1189.0,536.0,6.25,5.44
2007-09-01,1.0273672999999999,6.25,2.4080409738480326,37749.5574912892,580.955,2630.801038105263,709.0407999999999,12796617.301723523,28743.068490228783,8258.636116304984,13675.945692073983,17474.070144565685,68.17128985719908,38.90006400096014,10990.0,50220.0,61210.0,25846.0,51500.0,6.6,68.5,64.0,5472450.494094819,1138.0,294180.6977,2329.0,930.0,6.25,5.44
2007-10-01,0.9763945652173913,6.25,2.4,37723.07781649245,606.0640000000001,2778.275220782609,753.951923076923,12807208.0,26227.0,7023.0,10797.0,14385.0,67.86578851456677,38.92469393826762,10990.0,50220.0,61210.0,25846.0,51500.0,6.4,68.7,64.3,5479567.632254093,1324.0,292034.6307,1821.0,804.0,6.25,5.44
2007-11-01,0.9644320000000001,6.25,2.232757975336232,37742.27177700349,602.7675,2672.5090679523814,805.6242307692307,12812094.201556813,24246.06539528632,6576.287966570409,10021.39379375177,13489.1842192124,67.56376439360041,38.950106840190095,10990.0,50220.0,61210.0,25846.0,51500.0,6.8,68.8,64.1,5486910.463781982,1373.0,297651.13399999996,1463.0,1516.0,6.25,5.44
2007-12-01,1.003404894736842,6.0,1.9562354992659556,37517.40766550523,562.095,2666.2535400000006,802.0504166666668,12812099.934333064,23071.176055993546,6828.032715901807,11147.45874065743,14586.236426762916,67.28470292145906,38.97466316466804,10990.0,50220.0,61210.0,25846.0,51500.0,7.0,68.8,64.0,5494005.257612167,946.0,298944.24,278.0,872.0,6.0,4.5
2008-01-01,1.0098040454545452,5.9,1.8,37593.78513356562,589.534,2420.7643229047617,883.2167999999998,12814446.0,23531.0,7039.0,12655.0,16113.0,67.01,39.0,12142.0,50159.0,62301.0,25846.0,52000.0,6.6,68.6,64.0,5501325.0,924.0,284193.3496,1455.0,718.0,5.75,4.66
2008-02-01,0.9995269523809523,5.75,1.81648993864586,37600.59698025552,627.4875000000001,2330.3645142000005,920.2935999999999,12820367.11180713,25842.44450530001,7074.70788368428,14247.758860137332,17768.190968262013,66.74918162255287,39.02529817854004,12142.0,50159.0,62301.0,25846.0,52000.0,6.5,69.0,64.6,5508633.008562556,973.0,283936.036,2187.0,2525.0,5.75,4.66
2008-03-01,0.9993817368421053,5.25,1.9843163918181628,37586.59581881533,667.895,2254.8009886500004,964.3986956521738,12828968.936129015,29318.0531381338,7044.613743001236,15808.143086320826,19399.487541347462,66.51776001169478,39.0489292202659,12142.0,50159.0,62301.0,25846.0,52000.0,6.8,69.5,64.7,5515458.909987891,1117.0,288849.2462,2561.0,1796.0,5.25,3.5
2008-04-01,1.0136044545454548,5.05,2.3,37724.48199767712,707.674,2366.030439909091,910.3616000000001,12840272.0,32002.0,7583.0,17506.0,21008.0,66.28381494523845,39.07415257920872,12142.0,50159.0,62301.0,25846.0,52000.0,6.2,68.9,64.6,5522744.207920884,1371.0,295366.6907,2847.0,1582.0,4.75,3.0
2008-05-01,0.9983613809523811,4.75,2.7354106081852905,37733.81881533101,734.54,2480.2209472857144,887.8603703703704,12853101.675190553,33202.87278468815,8765.459908799614,19171.35175298465,22396.41934366629,66.07063642907457,39.09852547499668,12142.0,50159.0,62301.0,25846.0,52000.0,6.5,69.7,65.2,5529783.32407859,1462.0,296104.1553,1826.0,1752.0,4.75,3.0
2008-06-01,1.0160878095238095,4.75,3.248227997641877,37878.84785133565,715.0575,2434.9652389999997,887.7728,12868157.489357272,33045.917662919244,10412.480274417481,20610.697898618077,23450.703469941804,65.86401256212557,39.12367276734898,12142.0,50159.0,62301.0,25846.0,52000.0,6.6,68.4,63.9,5537045.532871524,1365.0,297700.7766,3682.0,2160.0,4.75,3.0
2008-07-01,1.0130174347826084,4.75,3.4,37969.94425087108,720.952,2276.414539545454,939.4948148148148,12883583.0,31798.0,10950.0,20001.0,22929.0,65.67727391645263,39.1479720503074,12142.0,50159.0,62301.0,25846.0,52000.0,6.9,68.1,63.4,5544062.304700142,1351.0,297018.5396,748.0,987.0,4.75,3.0
2008-08-01,1.0528724285714286,4.75,3.1294971561390237,37961.53890824623,671.8025,2384.9147832857143,834.8631999999999,12900250.790472154,29421.113270144255,10155.509878350105,16997.08763370022,20589.925310529157,65.48436210877011,39.173144977465626,12142.0,50159.0,62301.0,25846.0,52000.0,6.6,68.0,63.5,5551340.4967944035,1149.0,285999.9243,3777.0,472.0,4.75,3.0
2008-09-01,1.0580479999999999,4.75,2.5058344377513895,38017.65505226481,643.6225,2220.683326380952,821.0272,12916683.308473028,26187.652065932234,8267.47479834418,12245.766156594507,16923.27763190144,65.27628689131878,39.19849632381258,12142.0,50159.0,62301.0,25846.0,52000.0,6.7,68.1,63.5,5558690.353018836,1058.0,288207.7949,3674.0,1984.0,4.75,3.0
2008-10-01,1.176903,4.35,2.0,37943.28455284553,560.048,1741.135222086957,807.6392592592592,12927148.0,23572.0,6888.0,9541.0,14794.0,65.060471794412,39.22319987121818,12142.0,50159.0,62301.0,25846.0,52000.0,7.2,68.7,63.7,5565871.392239936,956.0,274819.0847,3677.0,1072.0,4.0,2.25
2008-11-01,1.2182486,4.0,1.6496207278733002,37535.514518002325,498.35,1549.9247341578948,753.3943999999999,12931485.309833165,21618.296668436647,6169.906580768176,9287.294182406222,14501.277683528579,64.82252914492263,39.248902522842776,12142.0,50159.0,62301.0,25846.0,52000.0,7.7,68.2,63.0,5573362.350405774,622.0,266543.2283,1815.0,2333.0,4.0,2.25
2008-12-01,1.235212142857143,3.6,1.4484265488391739,36956.44483159117,456.254,1521.1741055909088,816.1149999999999,12930631.186497655,20555.28799684142,6057.958672147651,11122.180043816874,15780.902593561817,64.57781008152742,39.27394604309772,12142.0,50159.0,62301.0,25846.0,52000.0,8.1,68.7,63.2,5580679.939892752,494.0,266159.1862,1479.0,2280.0,3.5,1.5
2009-01-01,1.2266394761904762,3.25,1.2,36648.648083623695,469.2175,1539.3229919,856.3739999999999,12932234.0,20963.0,5901.0,12767.0,16924.0,64.31,39.3,12598.0,50336.0,62934.0,26570.0,52500.0,8.8,68.5,62.5,5588312.0,479.0,257618.9666,1200.0,910.0,3.0,1.0
2009-02-01,1.2468435999999998,3.0,0.8800563594189087,36516.43321718932,474.9975,1486.469469631579,934.4552380952382,12937639.861398438,23009.420991447616,5595.415003770517,13758.590561087414,17587.652917221876,64.02701138743686,39.32623248909253,12598.0,50336.0,62934.0,26570.0,52500.0,9.3,68.8,62.4,5596015.76765124,681.0,267550.0573,1086.0,2368.0,3.0,1.0
2009-03-01,1.2627541818181816,2.5,0.5321648595998005,36212.13704994193,488.6875,1428.3831898181813,922.0614285714286,12945587.797432218,26039.66661503418,5282.521743414558,14219.347593351316,17860.730086198633,63.75836249842508,39.35007980243438,12598.0,50336.0,62934.0,26570.0,52500.0,9.1,69.4,63.1,5603035.643564473,986.0,277731.0558,2699.0,908.0,2.5,0.5
2009-04-01,1.2272565500000003,2.4,0.1,36062.4587688734,504.004,1630.0923840952382,887.7847368421053,12956332.0,29090.0,5542.0,15149.0,18412.0,63.44648571389071,39.37665207859875,12598.0,50336.0,62934.0,26570.0,52500.0,9.0,68.6,62.4,5610875.88686396,1302.0,286062.37100000004,915.0,2682.0,2.25,0.25
2009-05-01,1.1514024,2.25,-0.36241283626668913,36011.04297328687,522.7,1725.0454955999999,924.3554545454547,12968449.86713629,31486.12758927988,6499.992246363987,16608.652991159386,19289.537578027448,63.13021748754872,39.40253717098895,12598.0,50336.0,62934.0,26570.0,52500.0,9.9,68.5,61.8,5618531.494222211,1529.0,281881.7351,1207.0,2652.0,2.25,0.25
2009-06-01,1.1245806818181818,2.25,-0.8236187668328538,36056.71196283391,547.95,1825.065446363636,942.7519047619048,12982753.593708662,33191.28547305247,7995.447532804599,18355.332886333967,20263.291871120826,62.788473270976326,39.42946075243099,12598.0,50336.0,62934.0,26570.0,52500.0,10.3,68.0,61.0,5626512.839463105,1752.0,304015.411,1825.0,1412.0,2.25,0.25
2009-07-01,1.123503347826087,2.25,-0.9,36033.770034843204,551.324,1866.3436223181818,929.9434782608696,12998345.0,32979.0,8654.0,18343.0,19631.0,62.4433010781459,39.455685817670535,12598.0,50336.0,62934.0,26570.0,52500.0,10.2,68.1,61.2,5634304.997087235,1675.0,302291.4412,942.0,902.0,2.25,0.25
2009-08-01,1.0879557142857144,2.25,-0.5343662131940781,36089.586527293846,586.0675,1995.9414295238098,945.7671428571431,13016267.850154875,30638.61305614562,8294.636046303696,16230.548259829066,17061.955718894937,62.07808358672747,39.48243315300294,12598.0,50336.0,62934.0,26570.0,52500.0,10.2,68.1,61.1,5642363.69097636,1390.0,300939.4496,1607.0,503.0,2.25,0.25
2009-09-01,1.0818217727272728,2.25,0.19789014955257142,36449.829268292684,565.9999999999999,2080.765247238095,991.8709523809524,13034891.607324693,26637.893983861704,7082.64391766568,12539.110144471024,13106.525642220282,61.7117929170678,39.50819525519871,12598.0,50336.0,62934.0,26570.0,52500.0,9.3,67.2,61.0,5650353.454219786,1423.0,315820.3443,1631.0,797.0,2.25,0.25
2009-10-01,1.0542656818181817,2.25,0.8,36459.36236933798,579.72,2128.381808227273,1039.7208695652175,13047485.0,23834.0,6190.0,10431.0,10956.0,61.35631200736988,39.532186949989544,12598.0,50336.0,62934.0,26570.0,52500.0,9.4,67.8,61.4,5658019.695067281,1417.0,323766.0134,2716.0,1103.0,2.25,0.25
2009-11-01,1.0597757142857145,2.25,1.2371980043695152,36685.59349593496,596.14,2137.0775146,1121.422380952381,13053885.17419409,22475.47130349469,5736.743832223508,10253.59564521508,10959.808530521022,60.98794213032051,39.55600768369484,12598.0,50336.0,62934.0,26570.0,52500.0,9.8,68.3,61.6,5665873.496242004,1343.0,317861.9173,1029.0,1904.0,2.25,0.25
2009-12-01,1.0536575000000001,2.25,1.4867527516860692,36715.17537746806,620.454,2219.700006681818,1130.1790476190472,13054910.719005391,22658.346359559022,5696.383814987282,11763.262018943487,12827.039678935082,60.63044908443903,39.57812063478519,12598.0,50336.0,62934.0,26570.0,52500.0,9.6,67.7,61.2,5673408.160893978,1118.0,321804.8658,748.0,1836.0,2.25,0.25
2010-01-01,1.0427008999999998,2.25,1.6,36911.4425087108,620.4125,2274.9184313684204,1116.997894736842,13058435.0,24448.0,5713.0,13444.0,14840.0,60.26,39.6,13116.0,52286.0,65402.0,27537.0,54100.0,9.1,68.1,62.0,5681126.0,931.0,310811.9527,700.0,1960.0,2.25,0.25
2010-02-01,1.05610475,2.25,1.5720004932151732,37147.89430894309,594.09,2189.179995947368,1093.0914285714287,13065757.650049202,27873.390408330484,5730.3579546841775,14979.562651489148,16632.53856111692,59.888494269182615,39.62089276811309,13116.0,52286.0,65402.0,27537.0,54100.0,9.6,68.3,61.7,5688774.743628483,1289.0,334339.1032,1745.0,774.0,2.25,0.25
2010-03-01,1.0236339130434782,2.25,1.4515862738278982,37344.155632984905,613.966,2356.8713058695653,1110.825,13075434.895524003,32024.719329267824,5802.091499704521,16243.870324402678,18017.704875413365,59.55203249576115,39.638915654186064,13116.0,52286.0,65402.0,27537.0,54100.0,9.4,67.8,61.5,5695623.897223778,1714.0,327584.4212,905.0,934.0,2.25,0.25
2010-04-01,1.0045711499999999,2.25,1.4,37299.262485481995,639.8499999999999,2473.290969142857,1144.2,13088106.0,35311.0,6338.0,17523.0,18976.0,59.17851572828817,39.657930705234584,13116.0,52286.0,65402.0,27537.0,54100.0,9.4,67.7,61.3,5703141.136556303,1781.0,325237.9882,1730.0,2121.0,2.25,0.25
2010-05-01,1.039673761904762,2.25,1.460963860645095,37533.68524970964,614.9225,2324.9190063500005,1199.4333333333332,13102103.18458558,36794.64654711033,7374.74892728317,18642.520498498674,19278.55369658193,58.81604182070642,39.675392995689364,13116.0,52286.0,65402.0,27537.0,54100.0,9.2,67.9,61.6,5710350.096199697,1535.0,340555.6,2145.0,721.0,2.25,0.25
2010-06-01,1.0381863636363635,2.5,1.6244679372807156,37668.631823461095,591.0899999999999,2243.438187954546,1229.6714285714284,13118353.974638084,36600.10351793452,8774.37052900397,19486.758908871532,18949.1995765466,58.44044584584377,39.69246667824741,13116.0,52286.0,65402.0,27537.0,54100.0,8.9,68.0,61.9,5717731.373463519,1432.0,332991.9232,1429.0,3030.0,2.5,0.5
2010-07-01,1.0433401818181818,2.625,1.8,37609.652729384434,590.18,2206.4795502857137,1192.3863636363637,13135778.0,34885.0,9270.0,18920.0,18030.0,58.07595980207846,39.70805022500173,13116.0,52286.0,65402.0,27537.0,54100.0,8.9,68.3,62.2,5724808.756911393,1108.0,332094.3132,1460.0,2856.0,2.75,0.75
2010-08-01,1.0402966363636366,2.75,1.9851880104587596,37767.772357723574,615.0925000000001,2204.3522839545453,1210.7381818181816,13155531.242080417,31560.530536306156,8687.594957302055,16714.15223369889,16463.338360121008,57.7048482117358,39.723615834297206,13116.0,52286.0,65402.0,27537.0,54100.0,9.8,69.1,62.3,5732085.42265801,1143.0,330952.196,1873.0,2572.0,2.75,0.75
2010-09-01,1.0344010000000001,2.9,2.1668775738229353,37831.54819976771,629.536,2292.121430952381,1265.0990476190477,13175821.441970272,27028.468148006406,7235.356880833787,13298.623800214384,14460.65591769898,57.347159096610405,39.73915068505898,13116.0,52286.0,65402.0,27537.0,54100.0,9.8,68.0,61.4,5739362.151469164,1089.0,329329.8595,1803.0,2049.0,3.0,1.0
2010-10-01,1.018332238095238,3.0,2.3,37985.74099883856,664.42,2437.5228562380953,1338.8914285714288,13189339.0,23471.0,6299.0,11178.0,13128.0,57.013804481879234,39.75415619202716,13116.0,52286.0,65402.0,27537.0,54100.0,8.5,67.8,62.0,5746404.28431454,1169.0,337753.6972,746.0,2001.0,3.0,1.0
2010-11-01,1.0125629999999999,3.0,2.3869563566323952,38121.455284552845,671.0775,2529.120942666667,1366.552727272727,13195895.136942156,20976.199696966047,6029.381182424056,10595.055471918575,12544.321606731872,56.682560726560205,39.76963272233295,13116.0,52286.0,65402.0,27537.0,54100.0,8.3,67.6,62.0,5753681.296717164,1253.0,340879.7829,3299.0,1739.0,3.0,1.0
2010-12-01,1.0080836521739132,3.0,2.442564562954189,38383.620209059234,680.454,2629.9750089090903,1389.5257142857145,13196327.025037603,19744.607420351404,6330.41945064682,11389.707003866104,12706.29701940612,56.37479839551263,39.78458179015018,13116.0,52286.0,65402.0,27537.0,54100.0,8.4,68.5,62.7,5760723.704005903,892.0,342008.5404,829.0,1320.0,3.0,1.0
2011-01-01,0.9938140000000001,3.0,2.6,38426.33449477352,696.1624999999999,2716.4974853500003,1360.6363157894734,13198650.0,19945.0,6503.0,12362.0,13365.0,56.07,39.8,13385.0,53226.0,66611.0,28334.0,54300.0,8.5,68.8,63.0,5768001.0,805.0,327867.882,1420.0,2197.0,3.0,1.0
2011-02-01,0.9879476,3.0,2.8805029612780633,38441.15098722416,729.0999999999999,2777.0547388947366,1367.5314999999998,13204203.93154075,21684.154079629152,6415.637324335091,13280.292817587404,14480.045326519907,55.77864104963485,39.81538857158529,13385.0,53226.0,66611.0,28334.0,54300.0,8.0,67.8,62.3,5775278.440114353,1158.0,355614.5363,2067.0,2215.0,3.0,1.0
2011-03-01,0.9765983478260871,3.0,3.205340325566935,38570.24041811847,726.766,2722.855649130435,1417.4300000000003,13211832.760628741,24333.073988901815,6217.718665866053,14157.982197410438,15873.419304248906,55.527029616518206,39.82926245184496,13385.0,53226.0,66611.0,28334.0,54300.0,8.6,67.7,61.9,5781851.735704979,1645.0,352319.9009,2878.0,921.0,3.0,1.0
2011-04-01,0.9579864736842104,3.0,3.4,38603.70150987224,741.6099999999999,2796.0070190000006,1470.683888888889,13221999.0,26719.0,6610.0,15857.0,17801.0,55.261248964982194,39.84459461512038,13385.0,53226.0,66611.0,28334.0,54300.0,8.5,68.0,62.2,5789129.450112724,1427.0,351763.2761,3262.0,1149.0,3.0,1.0
2011-05-01,0.9677812272727273,3.0,3.385313433706899,38482.156794425086,726.095,2815.4137834761905,1510.3281818181815,13233375.824752532,28209.980305203735,7717.033924450527,18333.777983140706,20044.881598044616,55.01683802469237,39.85940397290821,13385.0,53226.0,66611.0,28334.0,54300.0,8.4,67.8,62.1,5796172.536761255,1575.0,355347.393,2173.0,1905.0,3.0,1.0
2011-06-01,0.9774402727272729,3.0,3.190534417107951,38681.19396051103,723.56,2688.829112727273,1524.7485714285713,13246745.529563606,28901.881856142358,9362.48299088313,21272.48823064954,22386.723568040325,54.777502732962745,39.87467781572765,13385.0,53226.0,66611.0,28334.0,54300.0,8.3,67.6,61.9,5803450.534760473,1746.0,358880.92100000003,2437.0,4778.0,3.0,1.0
2011-07-01,0.9561420952380953,3.0,3.0,38872.05458768873,775.6524999999999,2809.6885253,1564.9271428571426,13261381.0,28730.0,10019.0,21751.0,22585.0,54.55868407635649,39.88943073436452,13385.0,53226.0,66611.0,28334.0,54300.0,8.1,66.9,61.5,5810493.895852363,1452.0,353189.0716,3273.0,1822.0,3.0,1.0
2011-08-01,0.9810164782608695,3.0,2.831240782749041,39143.83042973287,779.668,2509.0782523478265,1755.1104347826083,13278281.773784582,27679.34421098294,9480.213042444388,19320.26762742307,20284.996685842234,54.326147165376,39.90518690970697,13385.0,53226.0,66611.0,28334.0,54300.0,8.1,66.8,61.4,5817749.833987569,1393.0,364437.2268,2337.0,2064.0,3.0,1.0
2011-09-01,1.0020491363636364,3.0,2.6931695148833854,39314.57142857143,761.995,2526.5728934285717,1775.9127272727274,13296002.625762165,25864.98187228027,7959.108378874793,14626.07398713002,16087.2288224395,54.063708949132035,39.92210611389944,13385.0,53226.0,66611.0,28334.0,54300.0,8.3,66.8,61.3,5824956.627132243,1355.0,350145.7255,2298.0,2999.0,3.0,1.0
2011-10-01,1.0203630000000001,3.0,2.6,39257.59930313589,711.9799999999999,2585.848109619048,1660.042,13308659.0,24043.0,6914.0,11722.0,13683.0,53.78121809140914,39.939588226614596,13385.0,53226.0,66611.0,28334.0,54300.0,8.6,66.4,60.7,5831884.095498846,1358.0,367714.7835,2573.0,1045.0,3.0,1.0
2011-11-01,1.0252516363636364,3.0,2.547367092546787,39287.649245063876,720.312,2609.4104818571427,1734.2936363636363,13316227.600813188,22200.61006388847,6499.180473249438,11038.189315347594,13481.724926178158,53.459841868359106,39.95879872203346,13385.0,53226.0,66611.0,28334.0,54300.0,8.6,66.6,60.9,5838994.070311823,1337.0,364980.9843,1094.0,1525.0,3.0,1.0
2011-12-01,1.022959523809524,3.0,2.5202370848212863,39442.35423925668,717.01,2607.424293190476,1646.6709999999998,13319130.612902623,20671.581201035853,6630.736548128411,12344.5182454075,15227.441418167971,53.120314229856106,39.97849821335477,13385.0,53226.0,66611.0,28334.0,54300.0,8.3,66.1,60.6,5845827.84351872,943.0,351104.5069,2406.0,1081.0,3.0,1.0
2012-01-01,1.0130698181818183,3.0,2.4,39350.368176538905,741.0849999999999,2737.26898185,1647.4184999999998,13323332.0,20716.0,6616.0,13990.0,17332.0,52.74,40.0,13754.0,54334.0,68088.0,29651.0,54400.0,9.2,66.6,60.4,5852841.0,775.0,343835.3535,3096.0,2615.0,3.0,1.0
2012-02-01,0.9976749523809525,3.0,2.1666927678303494,39246.72822299651,776.76,2923.0499879000004,1740.4880952380945,13329710.947895851,22637.173099448046,6331.8756681535,15647.908862343931,19459.670297731544,52.32973366832438,40.02266621333403,13754.0,54334.0,68088.0,29651.0,54400.0,8.3,65.9,60.4,5859804.953722546,1212.0,371333.7434,1931.0,851.0,3.0,1.0
2012-03-01,0.9939435454545457,3.0,1.867003273245879,39335.501742160275,761.2,3031.825472727273,1672.1818181818182,13337651.713093495,25735.93716925459,5938.925359822405,17167.140408636642,21399.863935206242,51.91882028564037,40.04492425392357,13754.0,54334.0,68088.0,29651.0,54400.0,8.8,66.6,60.7,5866275.076507637,1584.0,361800.3813,3639.0,2344.0,3.0,1.0
2012-04-01,0.9928724210526314,3.0,1.6,39481.99651567944,740.375,3036.8235106,1647.3805555555557,13348263.0,27773.0,6166.0,18469.0,22943.0,51.45058214399158,40.06984419633273,13754.0,54334.0,68088.0,29651.0,54400.0,9.0,66.4,60.5,5873143.799084253,1534.0,360806.8357,4563.0,889.0,3.0,1.0
2012-05-01,1.0101908636363635,3.0,1.4161150196332064,39559.07549361208,721.682,2905.0254572272725,1586.1147826086954,13360622.734887647,28071.451601032404,7145.196530193549,19366.72531806788,23839.24578872785,50.96893006813495,40.095068958934995,13754.0,54334.0,68088.0,29651.0,54400.0,9.3,66.7,60.5,5879744.102384994,1632.0,368147.4161,3399.0,2005.0,3.0,1.0
2012-06-01,1.0278310000000002,3.0,1.2951730746342454,39597.441347270615,699.885,2849.2409318571426,1592.9185714285716,13375384.989562528,26920.788493941436,8687.545173030687,19774.336369901484,23995.007238580674,50.44175391968006,40.122280192570514,13754.0,54334.0,68088.0,29651.0,54400.0,8.7,66.9,61.1,5886516.00662991,1415.0,364597.2587,2796.0,979.0,3.0,1.0
2012-07-01,1.0140511818181819,3.0,1.2,39553.0905923345,634.365,2919.455729190476,1588.6477272727273,13390632.0,25927.0,9249.0,18837.0,22529.0,49.90306506304336,40.14972233377894,13754.0,54334.0,68088.0,29651.0,54400.0,8.5,67.1,61.4,5893022.614770945,1246.0,347996.5201,2863.0,1476.0,3.0,1.0
2012-08-01,0.9931636956521738,3.0,1.116334665268054,39561.170731707316,684.026,3029.418690521739,1623.5573913043474,13407210.323042817,25293.433301132834,8612.741786847511,16346.398769559997,19190.14647502281,49.347440608117346,40.17809909314009,13754.0,54334.0,68088.0,29651.0,54400.0,8.7,67.2,61.3,5899691.659436931,1072.0,349488.6045,3988.0,1541.0,3.0,1.0
2012-09-01,0.9788093,3.0,1.0481624324700185,39631.664343786295,729.375,3134.7705591578947,1737.5895,13423738.186532894,24998.313368696246,7015.748880512327,12724.575059822706,14576.6734530308,48.82694262286459,40.20523739527125,13754.0,54334.0,68088.0,29651.0,54400.0,8.4,67.5,61.8,5906298.606637591,934.0,377422.1595,2681.0,1504.0,3.0,1.0
2012-10-01,0.9866151739130433,3.0,1.0,39560.61672473868,730.1600000000001,3070.490001952381,1741.3790909090908,13434943.0,24707.0,6029.0,10365.0,11995.0,48.356712228825046,40.230319901086325,13754.0,54334.0,68088.0,29651.0,54400.0,8.7,68.1,62.1,5912633.29505997,1141.0,358740.4864,2576.0,2373.0,3.0,1.0
2012-11-01,0.9968633181818182,3.0,0.9691395085899919,39753.25783972126,714.0799999999999,2941.2238189047625,1719.5986363636366,13440792.13341432,24346.151720952606,5828.969170184724,9475.772970334801,11782.130826265613,47.9054007330627,40.255018777639634,13754.0,54334.0,68088.0,29651.0,54400.0,8.2,67.7,62.1,5919118.037265559,987.0,350539.8055,2233.0,1377.0,3.0,1.0
2012-12-01,0.9896448947368421,3.0,0.9507107148331978,39688.79674796748,728.58,3001.47849115,1683.5526315789473,13441908.281438628,24084.134525106678,6289.186000676417,10065.559091994173,13716.5223312349,47.50212500627193,40.27774054902453,13754.0,54334.0,68088.0,29651.0,54400.0,8.5,68.0,62.2,5925334.4627894815,680.0,342846.95,3298.0,1764.0,3.0,1.0
2013-01-01,0.9924937727272725,3.0,0.9,39846.20789779326,672.5199999999999,3122.7252022857147,1668.8347619047618,13444704.0,24823.0,6557.0,11865.0,16436.0,47.12,40.3,14154.0,56157.0,70311.0,31589.0,54000.0,8.4,68.0,62.3,5931697.0,730.0,340295.2521,970.0,1479.0,3.0,1.0
2013-02-01,1.00896135,3.0,0.8098963361220526,40077.5818815331,665.41,3170.842619210526,1627.5910000000003,13450219.342444804,26740.412516818877,6467.282511514839,14822.791385746887,19640.792102355168,46.77303534084612,40.321019742894904,14154.0,56157.0,70311.0,31589.0,54000.0,8.5,67.8,62.1,5937997.433032693,942.0,355104.189,2713.0,1832.0,3.0,1.0
2013-03-01,1.0247883,3.0,0.7111486654399977,40214.34610917538,643.7975,3230.8900025000003,1589.8995,13457499.711949237,29170.328414155676,6186.982352182598,18198.404588214562,22717.087267859515,46.48986897515829,40.33893976158196,14154.0,56157.0,70311.0,31589.0,54000.0,8.3,67.7,62.1,5943634.766874002,1266.0,367594.6177,1723.0,1245.0,3.0,1.0
2013-04-01,1.018539714285714,3.0,0.7,40257.037166085946,627.6775,3248.4441029090904,1483.7979999999995,13467829.0,30392.0,6425.0,20640.0,24648.0,46.20982239600335,40.35760006006551,14154.0,56157.0,70311.0,31589.0,54000.0,8.1,68.3,62.7,5949817.001632776,1455.0,382668.2591,1133.0,3780.0,3.0,1.0
2013-05-01,1.0212756818181816,3.0,0.8057164701824202,40348.901277584206,612.818,3434.4995227727272,1415.45,13480052.21864979,29756.00773986739,7323.671581289622,21383.45212615712,24779.965382862305,45.9722869110907,40.3744780462216,14154.0,56157.0,70311.0,31589.0,54000.0,7.9,68.1,62.8,5955740.678014618,1499.0,372767.7872,2355.0,3572.0,3.0,1.0
2013-06-01,1.03095065,3.0,1.0035399652724841,40251.739837398374,598.73,3420.7365114,1335.8695000000002,13494882.040952303,27522.323097668817,8716.933236426572,20599.94214465833,23274.103634611034,45.76142682142617,40.3906989191273,14154.0,56157.0,70311.0,31589.0,54000.0,8.1,68.5,63.0,5961800.707778322,1312.0,369106.3971,2099.0,1298.0,3.0,1.0
2013-07-01,1.041287782608696,3.0,1.1,40354.01974448316,579.452,3555.775468227273,1282.0978260869567,13510781.0,25553.0,9231.0,19031.0,21093.0,45.5908460037623,40.40521617085322,14154.0,56157.0,70311.0,31589.0,54000.0,8.0,68.3,62.8,5967606.121261709,1332.0,365184.7725,2024.0,1357.0,3.0,1.0
2013-08-01,1.0408575,3.0,1.0697213679531996,40658.01161440186,594.445,3639.2700085,1346.954347826087,13528706.818206428,24019.1211882695,8674.167691203933,16693.64725210016,18243.570096028896,45.44407869230521,40.4198113341189,14154.0,56157.0,70311.0,31589.0,54000.0,7.9,68.4,63.1,5973460.247101229,1280.0,357571.9953,2782.0,589.0,3.0,1.0
2013-09-01,1.0352155714285716,3.0,0.9406926752799575,40904.15911730546,591.0474999999999,3727.9690186,1348.4952380952382,13546956.991604522,23025.402699323455,7259.423660758396,13874.388368633221,15088.673210737907,45.321235126718854,40.434961826559565,14154.0,56157.0,70311.0,31589.0,54000.0,8.1,68.5,63.0,5979067.630993131,1183.0,366501.4818,2246.0,1451.0,3.0,1.0
2013-10-01,1.0361206521739128,3.0,0.9,41072.04181184669,591.222,3843.6230574782608,1311.0513043478263,13558528.0,22743.0,6399.0,12002.0,13348.0,45.225120310159184,40.450154343908515,14154.0,56157.0,70311.0,31589.0,54000.0,8.1,68.0,62.5,5984258.994292697,1347.0,384441.3987,3034.0,1549.0,3.0,1.0
