Area,Sales,Avg_Price,Med_Price
E01,18,"$800,172","$752,500"
E02,8,"$766,219","$660,125"
E03,11,"$472,127","$385,000"
E04,29,"$402,379","$405,000"
E05,39,"$451,718","$420,000"
E06,5,"$661,700","$585,000"
E07,45,"$429,551","$428,000"
E08,16,"$424,344","$398,500"
E09,57,"$452,240","$443,000"
E10,4,"$340,750","$367,500"
E11,20,"$377,295","$392,500"
