Area,Sales,Avg_Price,Med_Price
C01,340,"$693,586","$625,000"
C02,44,"$1,006,739","$785,000"
C03,12,"$786,742","$642,950"
C04,11,"$567,227","$550,000"
C06,15,"$554,867","$545,000"
C07,39,"$610,468","$620,000"
C08,158,"$683,911","$624,500"
C09,9,"$2,274,100","$1,880,000"
C10,41,"$678,739","$613,880"
C11,19,"$515,921","$488,000"
C12,5,"$784,900","$815,500"
C13,30,"$610,163","$560,000"
C14,60,"$627,035","$586,000"
C15,72,"$589,232","$553,400"
