Area,Sales,Avg_Price,Med_Price
E01,8,"$913,688","$847,750"
E02,1,"$615,000","$615,000"
E03,9,"$412,159","$415,000"
E04,7,"$448,000","$450,000"
E05,15,"$492,799","$502,000"
E06,1,"$465,000","$465,000"
E07,13,"$484,038","$475,000"
E08,7,"$474,711","$390,000"
E09,18,"$472,545","$458,500"
E10,1,"$312,000","$312,000"
E11,9,"$381,222","$375,000"
