Area,Sales,Avg_Price,Med_Price
E1,-,-,-
E2,1,"68,500","68,500"
E3,32,"117,466","107,000"
E4,21,"111,076","113,500"
E5,47,"153,342","149,500"
E6,3,"149,333","140,000"
E7,28,"131,042","136,600"
E8,19,"145,230","138,888"
E9,27,"134,356","144,000"
E10,5,"109,000","108,000"
E11,16,"111,838","112,500"
