Area,Sales,Avg_Price,Med_Price
E1,-,-,-
E2,1,"75,000","75,000"
E3,22,"119,409","114,000"
E4,33,"115,032","115,000"
E5,45,"157,753","149,800"
E6,6,"127,667","122,500"
E7,32,"134,006","133,250"
E8,22,"114,500","115,250"
E9,26,"135,319","130,000"
E10,1,"136,000","136,000"
E11,24,"108,738","114,500"
