Area,Sales,Avg_Price,Med_Price
E1,-,-,-
E2,1,"227,000","227,000"
E3,65,"107,823","101,000"
E4,28,"107,739","113,400"
E5,56,"156,557","146,000"
E6,3,"146,167","138,000"
E7,39,"126,264","126,000"
E8,28,"129,582","115,250"
E9,27,"125,384","127,900"
E10,4,"122,000","129,500"
E11,21,"108,505","113,500"
