Area,Sales,Avg_Price,Med_Price
E1,3,"132,833","150,000"
E2,4,"184,625","174,250"
E3,31,"114,660","104,000"
E4,31,"106,905","107,500"
E5,48,"152,523","146,000"
E6,-,-,-
E7,52,"131,615","130,000"
E8,29,"124,316","113,900"
E9,32,"129,044","124,000"
E10,2,"99,500","99,500"
E11,21,"103,683","104,000"
