Area,Sales,Avg_Price,Med_Price
E1,1,"90,000","90,000"
E2,1,"74,000","74,000"
E3,38,"108,134","99,750"
E4,18,"101,033","98,950"
E5,36,"153,892","147,250"
E6,5,"140,580","132,500"
E7,35,"126,260","126,000"
E8,29,"120,838","121,000"
E9,19,"131,526","128,000"
E10,5,"121,900","136,000"
E11,29,"111,229","111,500"
