Area,Sales,Avg_Price,Med_Price
E1,-,-,-
E2,5,"173,402","163,000"
E3,46,"114,436","105,000"
E4,30,"108,865","114,500"
E5,42,"160,495","159,650"
E6,2,"126,800","126,800"
E7,31,"134,116","134,000"
E8,32,"123,319","111,450"
E9,24,"130,290","129,500"
E10,3,"116,000","116,000"
E11,26,"108,613","109,750"
