Area,Sales,Avg_Price,Med_Price
C-1,79,"208,649","169,000"
C-2,21,"280,067","250,000"
C-3,6,"321,833","305,000"
C-4,15,"246,780","189,000"
C-6,3,"143,000","148,000"
C-7,16,"192,719","186,750"
C-8,43,"160,958","156,000"
C-9,5,"296,760","240,000"
C-10,10,"273,570","270,450"
C-11,8,"122,063","106,500"
C-12,4,"986,875","661,750"
C-13,18,"171,656","145,000"
C-14,25,"204,367","192,500"
C-15,26,"166,352","143,025"
