Area,Sales,Avg_Price,Med_Price
C-1,85,"196,577","166,500"
C-2,30,"306,139","235,000"
C-3,6,"269,483","248,750"
C-4,9,"178,233","178,000"
C-6,-,-,-
C-7,29,"205,445","190,000"
C-8,60,"197,264","175,000"
C-9,7,"397,886","329,500"
C-10,6,"246,983","217,450"
C-11,6,"114,467","106,950"
C-12,-,-,-
C-13,25,"193,216","192,000"
C-14,43,"189,723","183,000"
C-15,38,"162,330","130,000"
