Area,Sales,Avg_Price,Med_Price
E-1,-,-,-
E-2,1,"227,000","227,000"
E-3,65,"107,823","101,000"
E-4,28,"107,739","113,400"
E-5,56,"156,557","146,000"
E-6,3,"146,167","138,000"
E-7,39,"126,264","126,000"
E-8,28,"129,582","115,250"
E-9,27,"125,384","127,900"
E-10,4,"122,000","129,500"
E-11,21,"108,505","113,500"
