Date,Area,Sales,Avg_Price,Med_Price
2015-4-01,C01,443,"$464,765","$396,500"
2015-4-01,C02,38,"$1,004,703","$750,000"
2015-4-01,C03,14,"$626,746","$546,500"
2015-4-01,C04,9,"$523,656","$390,000"
2015-4-01,C06,14,"$305,020","$306,500"
2015-4-01,C07,70,"$385,071","$371,000"
2015-4-01,C08,174,"$450,529","$408,500"
2015-4-01,C09,5,"$655,200","$618,000"
2015-4-01,C10,43,"$538,868","$524,000"
2015-4-01,C11,32,"$303,166","$275,000"
2015-4-01,C12,9,"$814,900","$755,000"
2015-4-01,C13,39,"$359,023","$321,800"
2015-4-01,C14,148,"$431,851","$394,400"
2015-4-01,C15,72,"$385,217","$324,500"
