Date,Area,Sales,Avg_Price,Med_Price
2015-8-01,C01,402,"$460,902","$405,000"
2015-8-01,C02,24,"$1,392,992","$712,450"
2015-8-01,C03,3,"$529,967","$575,000"
2015-8-01,C04,18,"$410,236","$379,000"
2015-8-01,C06,12,"$363,358","$372,000"
2015-8-01,C07,73,"$404,856","$380,000"
2015-8-01,C08,145,"$411,518","$381,000"
2015-8-01,C09,6,"$684,983","$492,500"
2015-8-01,C10,25,"$456,488","$435,000"
2015-8-01,C11,21,"$296,600","$271,700"
2015-8-01,C12,8,"$685,000","$524,000"
2015-8-01,C13,21,"$384,248","$350,000"
2015-8-01,C14,138,"$427,445","$389,500"
2015-8-01,C15,84,"$381,566","$345,500"
