Date,Area,Sales,Avg_Price,Med_Price
2000-1-01,C-1,42,"232,738","183,500"
2000-1-01,C-2,11,"255,673","221,500"
2000-1-01,C-3,1,"289,000","289,000"
2000-1-01,C-4,8,"249,825","211,750"
2000-1-01,C-6,1,"144,000","144,000"
2000-1-01,C-7,14,"185,786","181,000"
2000-1-01,C-8,28,"177,507","175,400"
2000-1-01,C-9,2,"214,500","214,500"
2000-1-01,C-10,5,"197,400","228,000"
2000-1-01,C-11,17,"136,106","133,000"
2000-1-01,C-12,2,"298,064","298,063"
2000-1-01,C-13,7,"184,071","190,000"
2000-1-01,C-14,29,"203,876","200,000"
2000-1-01,C-15,9,"218,806","210,000"
