Date,Area,Sales,Avg_Price,Med_Price
2020-1-01,C01,210,"$785,401","$700,000"
2020-1-01,C02,33,"$1,114,221","$820,000"
2020-1-01,C03,9,"$738,667","$670,000"
2020-1-01,C04,7,"$991,931","$915,000"
2020-1-01,C06,6,"$592,633","$582,500"
2020-1-01,C07,39,"$669,030","$638,200"
2020-1-01,C08,106,"$758,191","$704,944"
2020-1-01,C09,5,"$1,510,000","$865,000"
2020-1-01,C10,21,"$789,295","$702,000"
2020-1-01,C11,11,"$521,073","$459,900"
2020-1-01,C12,4,"$2,356,250","$1,825,000"
2020-1-01,C13,22,"$598,684","$504,500"
2020-1-01,C14,61,"$621,588","$586,800"
2020-1-01,C15,54,"$560,298","$551,000"
