Date,Area,Sales,Avg_Price,Med_Price
2015-12-01,C01,257,"$453,450","$400,000"
2015-12-01,C02,20,"$1,004,115","$732,500"
2015-12-01,C03,4,"$624,000","$599,000"
2015-12-01,C04,8,"$325,938","$302,500"
2015-12-01,C06,13,"$377,615","$385,000"
2015-12-01,C07,38,"$437,920","$412,750"
2015-12-01,C08,93,"$483,386","$405,000"
2015-12-01,C09,8,"$536,345","$503,000"
2015-12-01,C10,12,"$531,846","$481,500"
2015-12-01,C11,12,"$313,975","$264,000"
2015-12-01,C12,3,"$1,031,333","$773,000"
2015-12-01,C13,16,"$330,913","$309,950"
2015-12-01,C14,94,"$418,860","$389,000"
2015-12-01,C15,76,"$363,979","$342,900"
