Date,Area,Sales,Avg_Price,Med_Price
2014-12-01,C01,217,"$455,509","$379,999"
2014-12-01,C02,21,"$1,025,690","$762,000"
2014-12-01,C03,9,"$583,814","$570,000"
2014-12-01,C04,7,"$359,071","$358,000"
2014-12-01,C06,13,"$345,000","$312,000"
2014-12-01,C07,38,"$349,912","$343,500"
2014-12-01,C08,71,"$446,501","$420,000"
2014-12-01,C09,6,"$491,817","$530,500"
2014-12-01,C10,18,"$536,417","$553,500"
2014-12-01,C11,17,"$237,635","$210,000"
2014-12-01,C12,3,"$410,000","$415,000"
2014-12-01,C13,22,"$368,295","$298,500"
2014-12-01,C14,99,"$405,098","$378,000"
2014-12-01,C15,45,"$342,405","$335,000"
