Date,Area,Sales,Avg_Price,Med_Price
2006-8-01,C01,225,"$294,688","$256,500"
2006-8-01,C02,22,"$543,372","$391,000"
2006-8-01,C03,10,"$489,050","$496,000"
2006-8-01,C04,13,"$338,654","$305,000"
2006-8-01,C06,10,"$200,690","$196,700"
2006-8-01,C07,57,"$245,481","$236,000"
2006-8-01,C08,86,"$263,818","$239,000"
2006-8-01,C09,9,"$326,811","$305,000"
2006-8-01,C10,19,"$296,726","$290,000"
2006-8-01,C11,17,"$227,165","$211,500"
2006-8-01,C12,9,"$500,222","$396,000"
2006-8-01,C13,27,"$251,505","$220,000"
2006-8-01,C14,166,"$250,111","$238,100"
2006-8-01,C15,38,"$227,503","$216,500"
