Date,Area,Sales,Avg_Price,Med_Price
2003-3-01,C01,154,"$255,138","$230,000"
2003-3-01,C02,28,"$386,821","$338,500"
2003-3-01,C03,3,"$877,000","$1,850,000"
2003-3-01,C04,23,"$239,065","$229,000"
2003-3-01,C06,6,"$217,333","$211,500"
2003-3-01,C07,21,"$233,929","$243,000"
2003-3-01,C08,85,"$242,357","$225,000"
2003-3-01,C09,21,"$394,578","$350,000"
2003-3-01,C10,33,"$288,864","$265,000"
2003-3-01,C11,18,"$171,508","$135,000"
2003-3-01,C12,3,"$650,333","$1,335,000"
2003-3-01,C13,28,"$230,936","$207,500"
2003-3-01,C14,72,"$229,181","$210,750"
2003-3-01,C15,28,"$189,116","$181,000"
