Date,Area,Sales,Avg_Price,Med_Price
2014-5-01,C01,395,"$438,121","$383,000"
2014-5-01,C02,46,"$966,528","$625,000"
2014-5-01,C03,18,"$650,878","$564,450"
2014-5-01,C04,13,"$686,500","$410,000"
2014-5-01,C06,18,"$358,967","$304,500"
2014-5-01,C07,64,"$361,309","$356,750"
2014-5-01,C08,136,"$466,055","$421,800"
2014-5-01,C09,12,"$932,505","$885,500"
2014-5-01,C10,31,"$518,492","$515,000"
2014-5-01,C11,25,"$224,888","$192,000"
2014-5-01,C12,10,"$843,900","$595,250"
2014-5-01,C13,37,"$318,683","$290,100"
2014-5-01,C14,126,"$408,210","$372,000"
2014-5-01,C15,75,"$373,598","$328,000"
