Date,Area,Sales,Avg_Price,Med_Price
2019-5-01,C01,434,"$744,482","$650,500"
2019-5-01,C02,61,"$1,138,851","$845,000"
2019-5-01,C03,22,"$781,036","$685,000"
2019-5-01,C04,24,"$831,792","$741,450"
2019-5-01,C06,9,"$497,967","$462,900"
2019-5-01,C07,63,"$606,408","$565,000"
2019-5-01,C08,199,"$700,418","$640,000"
2019-5-01,C09,14,"$1,042,639","$868,750"
2019-5-01,C10,51,"$705,912","$650,225"
2019-5-01,C11,22,"$509,327","$477,000"
2019-5-01,C12,8,"$1,003,125","$900,000"
2019-5-01,C13,39,"$570,233","$525,000"
2019-5-01,C14,81,"$596,693","$571,500"
2019-5-01,C15,84,"$547,787","$491,000"
