Date,Area,Sales,Avg_Price,Med_Price
2016-3-01,C01,497,"$471,359","$410,000"
2016-3-01,C02,40,"$909,219","$639,000"
2016-3-01,C03,19,"$586,758","$570,000"
2016-3-01,C04,14,"$479,107","$391,750"
2016-3-01,C06,16,"$356,688","$334,750"
2016-3-01,C07,82,"$405,112","$389,000"
2016-3-01,C08,149,"$462,015","$417,500"
2016-3-01,C09,8,"$848,238","$699,500"
2016-3-01,C10,26,"$538,808","$497,000"
2016-3-01,C11,27,"$296,056","$286,000"
2016-3-01,C12,15,"$682,467","$563,000"
2016-3-01,C13,40,"$365,089","$347,650"
2016-3-01,C14,130,"$416,509","$392,000"
2016-3-01,C15,99,"$365,331","$336,500"
