Date,Area,Sales,Avg_Price,Med_Price
2020-5-01,C01,192,"$774,679","$680,400"
2020-5-01,C02,10,"$1,241,230","$632,650"
2020-5-01,C03,4,"$970,000","$870,000"
2020-5-01,C04,8,"$566,250","$597,500"
2020-5-01,C06,5,"$549,000","$545,000"
2020-5-01,C07,19,"$701,368","$600,000"
2020-5-01,C08,82,"$773,459","$698,000"
2020-5-01,C09,3,"$940,500","$934,000"
2020-5-01,C10,38,"$712,915","$680,500"
2020-5-01,C11,14,"$506,446","$500,000"
2020-5-01,C12,3,"$1,006,000","$850,000"
2020-5-01,C13,21,"$582,543","$525,000"
2020-5-01,C14,28,"$651,296","$644,500"
2020-5-01,C15,44,"$665,561","$605,000"
