Date,Area,Sales,Avg_Price,Med_Price
2020-10-01,C01,340,"$755,194","$644,500"
2020-10-01,C02,37,"$1,207,686","$865,000"
2020-10-01,C03,9,"$1,181,133","$920,000"
2020-10-01,C04,15,"$726,293","$650,000"
2020-10-01,C06,12,"$532,500","$530,000"
2020-10-01,C07,39,"$586,683","$565,000"
2020-10-01,C08,172,"$697,685","$630,000"
2020-10-01,C09,11,"$1,483,773","$932,500"
2020-10-01,C10,47,"$795,676","$795,000"
2020-10-01,C11,22,"$491,854","$440,000"
2020-10-01,C12,12,"$1,415,542","$1,205,000"
2020-10-01,C13,33,"$574,648","$555,000"
2020-10-01,C14,74,"$630,163","$606,250"
2020-10-01,C15,71,"$601,524","$572,000"
