Date,Area,Sales,Avg_Price,Med_Price
2019-10-01,C01,404,"$772,158","$683,750"
2019-10-01,C02,37,"$1,168,541","$950,000"
2019-10-01,C03,15,"$709,367","$703,000"
2019-10-01,C04,17,"$814,147","$610,000"
2019-10-01,C06,13,"$499,692","$479,000"
2019-10-01,C07,52,"$623,495","$597,000"
2019-10-01,C08,163,"$747,136","$670,000"
2019-10-01,C09,12,"$1,443,658","$1,002,500"
2019-10-01,C10,47,"$763,723","$670,000"
2019-10-01,C11,14,"$530,132","$452,000"
2019-10-01,C12,9,"$1,471,278","$1,380,000"
2019-10-01,C13,36,"$590,127","$547,500"
2019-10-01,C14,100,"$616,167","$591,500"
2019-10-01,C15,85,"$630,022","$550,000"
