Date,Area,Sales,Avg_Price,Med_Price
2006-1-01,C01,146,"$312,752","$259,250"
2006-1-01,C02,21,"$520,281","$529,000"
2006-1-01,C03,3,"$422,000","$375,000"
2006-1-01,C04,20,"$255,310","$215,000"
2006-1-01,C06,4,"$230,125","$232,500"
2006-1-01,C07,30,"$278,675","$249,250"
2006-1-01,C08,69,"$254,852","$240,000"
2006-1-01,C09,8,"$271,250","$267,500"
2006-1-01,C10,15,"$318,359","$289,000"
2006-1-01,C11,8,"$153,625","$143,750"
2006-1-01,C12,-,-,-
2006-1-01,C13,18,"$252,500","$212,500"
2006-1-01,C14,78,"$258,651","$238,000"
2006-1-01,C15,26,"$229,827","$188,250"
