Date,Area,Sales,Avg_Price,Med_Price
2003-1-01,C01,93,"$251,596","$226,500"
2003-1-01,C02,19,"$666,400","$367,000"
2003-1-01,C03,5,"$443,996","$455,000"
2003-1-01,C04,9,"$281,422","$260,000"
2003-1-01,C06,1,"$210,000","$210,000"
2003-1-01,C07,24,"$212,213","$206,500"
2003-1-01,C08,46,"$259,442","$230,000"
2003-1-01,C09,14,"$378,336","$356,100"
2003-1-01,C10,11,"$300,536","$275,000"
2003-1-01,C11,11,"$168,227","$175,000"
2003-1-01,C12,4,"$284,800","$291,500"
2003-1-01,C13,15,"$252,400","$223,000"
2003-1-01,C14,57,"$247,816","$230,000"
2003-1-01,C15,15,"$191,100","$183,000"
