Date,Area,Sales,Avg_Price,Med_Price
2016-8-01,C01,598,"$502,071","$432,950"
2016-8-01,C02,37,"$981,241","$710,000"
2016-8-01,C03,12,"$584,167","$515,000"
2016-8-01,C04,13,"$595,069","$545,000"
2016-8-01,C06,15,"$377,499","$368,000"
2016-8-01,C07,89,"$438,316","$415,000"
2016-8-01,C08,177,"$499,860","$420,000"
2016-8-01,C09,9,"$713,222","$570,000"
2016-8-01,C10,26,"$516,899","$446,750"
2016-8-01,C11,24,"$297,170","$282,000"
2016-8-01,C12,14,"$1,015,235","$661,450"
2016-8-01,C13,35,"$349,069","$320,000"
2016-8-01,C14,156,"$427,712","$415,000"
2016-8-01,C15,118,"$407,508","$354,750"
