Date,Area,Sales,Avg_Price,Med_Price
2006-7-01,C01,249,"$289,712","$255,000"
2006-7-01,C02,28,"$344,370","$316,250"
2006-7-01,C03,6,"$457,083","$495,500"
2006-7-01,C04,17,"$265,618","$250,000"
2006-7-01,C06,6,"$232,167","$230,500"
2006-7-01,C07,53,"$250,358","$240,500"
2006-7-01,C08,104,"$280,110","$255,500"
2006-7-01,C09,15,"$408,000","$279,000"
2006-7-01,C10,26,"$376,629","$324,500"
2006-7-01,C11,14,"$192,209","$146,500"
2006-7-01,C12,5,"$629,500","$397,500"
2006-7-01,C13,28,"$236,325","$211,500"
2006-7-01,C14,139,"$263,285","$245,000"
2006-7-01,C15,46,"$241,336","$198,500"
