Date,Area,Sales,Avg_Price,Med_Price
2011-8-01,C01,371,"$422,135","$365,000"
2011-8-01,C02,24,"$801,904","$520,500"
2011-8-01,C03,23,"$613,178","$475,000"
2011-8-01,C04,14,"$304,821","$251,000"
2011-8-01,C06,10,"$306,848","$301,000"
2011-8-01,C07,56,"$343,806","$317,500"
2011-8-01,C08,157,"$387,756","$362,000"
2011-8-01,C09,11,"$814,821","$510,000"
2011-8-01,C10,20,"$651,169","$437,000"
2011-8-01,C11,29,"$258,937","$254,000"
2011-8-01,C12,10,"$458,800","$469,000"
2011-8-01,C13,32,"$279,337","$274,000"
2011-8-01,C14,133,"$389,316","$365,000"
2011-8-01,C15,61,"$371,989","$324,000"
