Date,Area,Sales,Avg_Price,Med_Price
2015-2-01,C01,264,"$427,275","$389,500"
2015-2-01,C02,18,"$889,778","$966,000"
2015-2-01,C03,6,"$488,150","$469,450"
2015-2-01,C04,8,"$383,875","$364,750"
2015-2-01,C06,11,"$317,636","$305,000"
2015-2-01,C07,46,"$389,654","$373,500"
2015-2-01,C08,102,"$428,621","$392,500"
2015-2-01,C09,5,"$1,048,740","$585,000"
2015-2-01,C10,24,"$550,921","$440,000"
2015-2-01,C11,24,"$270,848","$250,000"
2015-2-01,C12,5,"$712,000","$720,000"
2015-2-01,C13,25,"$360,876","$308,000"
2015-2-01,C14,102,"$390,498","$374,500"
2015-2-01,C15,40,"$355,554","$329,500"
