Date,Area,Sales,Avg_Price,Med_Price
2015-6-01,C01,474,"$471,288","$402,250"
2015-6-01,C02,43,"$1,314,440","$855,000"
2015-6-01,C03,14,"$596,036","$570,000"
2015-6-01,C04,25,"$499,656","$373,000"
2015-6-01,C06,19,"$341,042","$357,000"
2015-6-01,C07,79,"$408,020","$394,000"
2015-6-01,C08,185,"$448,232","$408,000"
2015-6-01,C09,13,"$937,838","$527,000"
2015-6-01,C10,42,"$520,904","$450,000"
2015-6-01,C11,27,"$309,759","$264,500"
2015-6-01,C12,14,"$926,550","$646,500"
2015-6-01,C13,49,"$336,927","$305,000"
2015-6-01,C14,141,"$397,888","$367,000"
2015-6-01,C15,82,"$376,710","$331,400"
