Date,Area,Sales,Avg_Price,Med_Price
2014-8-01,C01,339,"$441,568","$381,000"
2014-8-01,C02,22,"$866,495","$551,250"
2014-8-01,C03,5,"$862,500","$772,500"
2014-8-01,C04,13,"$601,569","$365,000"
2014-8-01,C06,15,"$344,667","$291,000"
2014-8-01,C07,52,"$356,267","$352,550"
2014-8-01,C08,112,"$421,318","$380,950"
2014-8-01,C09,6,"$578,400","$534,750"
2014-8-01,C10,26,"$521,277","$450,500"
2014-8-01,C11,26,"$264,577","$239,000"
2014-8-01,C12,10,"$708,737","$585,000"
2014-8-01,C13,24,"$289,454","$286,000"
2014-8-01,C14,100,"$373,623","$356,250"
2014-8-01,C15,68,"$345,556","$323,150"
