Date,Area,Sales,Avg_Price,Med_Price
2010-10-01,C01,261,"$379,674","$335,000"
2010-10-01,C02,38,"$748,326","$580,000"
2010-10-01,C03,10,"$520,500","$533,000"
2010-10-01,C04,20,"$434,170","$340,500"
2010-10-01,C06,4,"$272,875","$277,000"
2010-10-01,C07,49,"$310,988","$309,000"
2010-10-01,C08,134,"$381,933","$336,750"
2010-10-01,C09,12,"$527,250","$438,000"
2010-10-01,C10,39,"$463,833","$413,500"
2010-10-01,C11,15,"$205,627","$200,000"
2010-10-01,C12,8,"$477,313","$407,500"
2010-10-01,C13,27,"$319,056","$289,000"
2010-10-01,C14,95,"$330,862","$315,000"
2010-10-01,C15,49,"$329,499","$283,900"
