Date,Area,Sales,Avg_Price,Med_Price
2019-8-01,C01,339,"$715,921","$650,000"
2019-8-01,C02,34,"$946,188","$715,000"
2019-8-01,C03,9,"$868,083","$870,000"
2019-8-01,C04,8,"$921,625","$779,000"
2019-8-01,C06,11,"$524,727","$491,000"
2019-8-01,C07,51,"$613,144","$542,900"
2019-8-01,C08,139,"$713,685","$630,000"
2019-8-01,C09,8,"$1,225,016","$1,061,000"
2019-8-01,C10,33,"$662,391","$645,000"
2019-8-01,C11,17,"$458,000","$450,000"
2019-8-01,C12,5,"$734,000","$650,000"
2019-8-01,C13,23,"$578,861","$480,000"
2019-8-01,C14,109,"$648,499","$580,000"
2019-8-01,C15,108,"$555,340","$519,500"
