Date,Area,Sales,Avg_Price,Med_Price
2013-8-01,C01,300,"$444,047","$387,000"
2013-8-01,C02,28,"$712,301","$494,450"
2013-8-01,C03,3,"$295,000","$310,000"
2013-8-01,C04,12,"$585,750","$333,500"
2013-8-01,C06,10,"$363,110","$367,000"
2013-8-01,C07,49,"$346,455","$323,000"
2013-8-01,C08,134,"$397,670","$394,500"
2013-8-01,C09,7,"$493,571","$440,000"
2013-8-01,C10,27,"$453,570","$440,000"
2013-8-01,C11,23,"$216,626","$193,000"
2013-8-01,C12,7,"$525,714","$525,000"
2013-8-01,C13,32,"$309,149","$258,000"
2013-8-01,C14,104,"$368,897","$344,000"
2013-8-01,C15,47,"$321,808","$303,000"
