Date,Area,Sales,Avg_Price,Med_Price
2015-11-01,C01,330,"$465,201","$400,000"
2015-11-01,C02,32,"$1,017,844","$765,500"
2015-11-01,C03,13,"$558,223","$483,000"
2015-11-01,C04,15,"$434,313","$359,000"
2015-11-01,C06,12,"$324,417","$311,500"
2015-11-01,C07,57,"$406,335","$365,000"
2015-11-01,C08,148,"$459,043","$403,000"
2015-11-01,C09,14,"$784,158","$523,205"
2015-11-01,C10,31,"$562,723","$458,000"
2015-11-01,C11,23,"$290,699","$280,000"
2015-11-01,C12,5,"$493,200","$432,000"
2015-11-01,C13,37,"$365,218","$331,000"
2015-11-01,C14,87,"$414,558","$375,000"
2015-11-01,C15,61,"$358,954","$328,000"
