Date,Area,Sales,Avg_Price,Med_Price
2020-12-01,C01,414,"$683,525","$611,250"
2020-12-01,C02,36,"$985,150","$770,000"
2020-12-01,C03,7,"$669,714","$635,000"
2020-12-01,C04,12,"$691,110","$570,000"
2020-12-01,C06,18,"$525,639","$520,000"
2020-12-01,C07,58,"$595,710","$567,000"
2020-12-01,C08,214,"$673,916","$597,500"
2020-12-01,C09,8,"$992,250","$918,500"
2020-12-01,C10,41,"$758,685","$692,800"
2020-12-01,C11,25,"$564,564","$500,000"
2020-12-01,C12,4,"$1,354,750","$1,397,500"
2020-12-01,C13,36,"$551,797","$526,500"
2020-12-01,C14,72,"$607,845","$594,400"
2020-12-01,C15,88,"$566,430","$531,000"
