Date,Area,Sales,Avg_Price,Med_Price
2015-7-01,C01,484,"$459,729","$405,000"
2015-7-01,C02,33,"$767,961","$600,000"
2015-7-01,C03,9,"$564,533","$474,900"
2015-7-01,C04,15,"$455,593","$340,000"
2015-7-01,C06,18,"$385,661","$355,500"
2015-7-01,C07,83,"$389,865","$365,000"
2015-7-01,C08,141,"$456,016","$419,000"
2015-7-01,C09,6,"$558,150","$474,000"
2015-7-01,C10,40,"$587,530","$482,500"
2015-7-01,C11,20,"$263,670","$255,500"
2015-7-01,C12,8,"$480,100","$427,500"
2015-7-01,C13,31,"$357,452","$335,000"
2015-7-01,C14,147,"$395,798","$376,000"
2015-7-01,C15,97,"$389,695","$339,900"
