Date,Area,Sales,Avg_Price,Med_Price
2011-10-01,C01,343,"$418,344","$376,000"
2011-10-01,C02,32,"$841,644","$687,500"
2011-10-01,C03,3,"$599,000","$625,000"
2011-10-01,C04,11,"$733,391","$440,000"
2011-10-01,C06,8,"$326,250","$338,750"
2011-10-01,C07,41,"$335,354","$315,700"
2011-10-01,C08,118,"$406,277","$365,000"
2011-10-01,C09,17,"$918,571","$519,000"
2011-10-01,C10,35,"$460,859","$426,688"
2011-10-01,C11,20,"$195,688","$189,500"
2011-10-01,C12,10,"$635,040","$527,000"
2011-10-01,C13,42,"$295,896","$265,000"
2011-10-01,C14,135,"$383,455","$371,000"
2011-10-01,C15,66,"$369,683","$341,000"
