Date,Area,Sales,Avg_Price,Med_Price
2013-3-01,C01,305,"$436,900","$384,000"
2013-3-01,C02,26,"$839,260","$737,450"
2013-3-01,C03,3,"$404,000","$445,000"
2013-3-01,C04,17,"$474,618","$432,500"
2013-3-01,C06,13,"$323,570","$326,000"
2013-3-01,C07,41,"$365,044","$350,000"
2013-3-01,C08,122,"$417,904","$384,200"
2013-3-01,C09,6,"$794,150","$540,000"
2013-3-01,C10,32,"$423,262","$415,506"
2013-3-01,C11,23,"$259,844","$229,000"
2013-3-01,C12,4,"$749,750","$757,500"
2013-3-01,C13,37,"$318,216","$290,000"
2013-3-01,C14,103,"$380,684","$362,000"
2013-3-01,C15,61,"$338,313","$332,000"
