Date,Area,Sales,Avg_Price,Med_Price
2014-1-01,C01,172,"$448,697","$375,500"
2014-1-01,C02,16,"$752,556","$555,000"
2014-1-01,C03,6,"$502,500","$490,250"
2014-1-01,C04,7,"$352,357","$290,000"
2014-1-01,C06,10,"$375,950","$344,000"
2014-1-01,C07,32,"$372,522","$350,400"
2014-1-01,C08,72,"$417,486","$384,500"
2014-1-01,C09,1,"$1,525,000","$1,525,000"
2014-1-01,C10,15,"$480,133","$485,000"
2014-1-01,C11,14,"$233,671","$215,000"
2014-1-01,C12,7,"$760,857","$482,000"
2014-1-01,C13,20,"$320,690","$273,500"
2014-1-01,C14,60,"$389,418","$373,000"
2014-1-01,C15,43,"$336,767","$309,800"
