Date,Area,Sales,Avg_Price,Med_Price
2014-11-01,C01,301,"$438,842","$390,000"
2014-11-01,C02,32,"$980,000","$751,875"
2014-11-01,C03,8,"$649,500","$601,250"
2014-11-01,C04,17,"$550,494","$523,900"
2014-11-01,C06,13,"$342,946","$330,000"
2014-11-01,C07,41,"$365,849","$350,000"
2014-11-01,C08,114,"$434,150","$391,250"
2014-11-01,C09,7,"$626,700","$543,000"
2014-11-01,C10,27,"$560,800","$543,000"
2014-11-01,C11,18,"$259,388","$192,300"
2014-11-01,C12,3,"$885,000","$630,000"
2014-11-01,C13,28,"$331,731","$299,500"
2014-11-01,C14,100,"$412,074","$382,500"
2014-11-01,C15,44,"$352,750","$317,500"
