Date,Area,Sales,Avg_Price,Med_Price
2001-7-01,C-1,102,"236,214","220,500"
2001-7-01,C-2,18,"262,806","229,500"
2001-7-01,C-3,2,"279,000","279,000"
2001-7-01,C-4,10,"197,950","190,000"
2001-7-01,C-6,1,"200,000","200,000"
2001-7-01,C-7,24,"211,145","203,400"
2001-7-01,C-8,76,"212,572","201,500"
2001-7-01,C-9,7,"293,500","297,000"
2001-7-01,C-10,14,"294,932","243,375"
2001-7-01,C-11,16,"128,900","117,950"
2001-7-01,C-12,7,"327,857","330,000"
2001-7-01,C-13,21,"226,105","190,000"
2001-7-01,C-14,64,"230,245","215,000"
2001-7-01,C-15,33,"222,689","167,000"
