Date,Area,Sales,Avg_Price,Med_Price
2016-6-01,C01,681,"$486,068","$422,500"
2016-6-01,C02,48,"$924,660","$680,000"
2016-6-01,C03,10,"$795,770","$644,450"
2016-6-01,C04,17,"$565,265","$610,000"
2016-6-01,C06,17,"$372,312","$370,000"
2016-6-01,C07,96,"$445,451","$402,500"
2016-6-01,C08,218,"$476,928","$440,000"
2016-6-01,C09,14,"$1,145,186","$889,500"
2016-6-01,C10,46,"$566,136","$489,444"
2016-6-01,C11,27,"$292,219","$283,000"
2016-6-01,C12,15,"$1,262,733","$800,000"
2016-6-01,C13,48,"$381,138","$350,050"
2016-6-01,C14,153,"$429,217","$410,000"
2016-6-01,C15,106,"$386,694","$351,000"
