Date,Area,Sales,Avg_Price,Med_Price
2006-5-01,C01,258,"$297,052","$265,000"
2006-5-01,C02,26,"$559,331","$384,250"
2006-5-01,C03,10,"$507,400","$467,000"
2006-5-01,C04,30,"$330,497","$261,500"
2006-5-01,C06,9,"$244,000","$231,000"
2006-5-01,C07,70,"$240,004","$234,000"
2006-5-01,C08,132,"$285,914","$265,000"
2006-5-01,C09,14,"$401,214","$409,000"
2006-5-01,C10,25,"$329,000","$302,000"
2006-5-01,C11,16,"$223,563","$206,250"
2006-5-01,C12,10,"$565,930","$389,950"
2006-5-01,C13,39,"$235,884","$210,000"
2006-5-01,C14,155,"$261,611","$246,000"
2006-5-01,C15,58,"$219,338","$195,000"
