Date,Area,Sales,Avg_Price,Med_Price
2015-10-01,C01,398,"$477,879","$403,750"
2015-10-01,C02,34,"$834,744","$568,000"
2015-10-01,C03,2,"$598,500","$598,500"
2015-10-01,C04,10,"$694,200","$512,500"
2015-10-01,C06,15,"$355,593","$327,000"
2015-10-01,C07,64,"$415,254","$393,500"
2015-10-01,C08,167,"$431,755","$399,000"
2015-10-01,C09,15,"$672,387","$613,000"
2015-10-01,C10,35,"$489,628","$460,000"
2015-10-01,C11,22,"$258,705","$229,500"
2015-10-01,C12,3,"$773,633","$821,000"
2015-10-01,C13,43,"$347,926","$325,000"
2015-10-01,C14,123,"$417,497","$370,000"
2015-10-01,C15,90,"$366,467","$330,000"
