Date,Area,Sales,Avg_Price,Med_Price
2020-3-01,C01,343,"$857,421","$739,000"
2020-3-01,C02,31,"$1,044,627","$800,000"
2020-3-01,C03,7,"$773,929","$692,500"
2020-3-01,C04,9,"$653,017","$637,750"
2020-3-01,C06,17,"$599,405","$558,000"
2020-3-01,C07,44,"$674,732","$652,500"
2020-3-01,C08,173,"$795,543","$693,000"
2020-3-01,C09,10,"$1,035,931","$895,000"
2020-3-01,C10,39,"$740,415","$730,000"
2020-3-01,C11,23,"$568,435","$535,000"
2020-3-01,C12,6,"$1,091,638","$902,164"
2020-3-01,C13,33,"$711,303","$625,000"
2020-3-01,C14,74,"$718,633","$663,000"
2020-3-01,C15,92,"$655,679","$615,000"
