Date,Area,Sales,Avg_Price,Med_Price
2015-5-01,C01,427,"$478,208","$395,000"
2015-5-01,C02,46,"$1,148,116","$868,000"
2015-5-01,C03,15,"$591,360","$525,000"
2015-5-01,C04,14,"$624,286","$381,750"
2015-5-01,C06,15,"$346,533","$329,000"
2015-5-01,C07,75,"$377,076","$356,000"
2015-5-01,C08,156,"$453,771","$419,950"
2015-5-01,C09,18,"$1,119,306","$750,950"
2015-5-01,C10,42,"$556,783","$493,000"
2015-5-01,C11,19,"$271,942","$268,000"
2015-5-01,C12,18,"$847,717","$558,500"
2015-5-01,C13,33,"$388,871","$339,000"
2015-5-01,C14,137,"$406,040","$393,000"
2015-5-01,C15,99,"$372,687","$347,000"
