Date,Area,Sales,Avg_Price,Med_Price
2020-8-01,C01,342,"$759,830","$681,250"
2020-8-01,C02,40,"$1,167,774","$844,000"
2020-8-01,C03,12,"$984,075","$678,000"
2020-8-01,C04,8,"$738,502","$602,500"
2020-8-01,C06,20,"$590,091","$555,000"
2020-8-01,C07,59,"$639,531","$608,000"
2020-8-01,C08,170,"$719,257","$651,000"
2020-8-01,C09,15,"$1,319,194","$1,172,903"
2020-8-01,C10,34,"$689,588","$685,000"
2020-8-01,C11,26,"$540,067","$522,500"
2020-8-01,C12,6,"$1,013,667","$896,500"
2020-8-01,C13,28,"$772,884","$615,000"
2020-8-01,C14,91,"$661,577","$628,000"
2020-8-01,C15,85,"$610,247","$588,000"
