Date,Area,Sales,Avg_Price,Med_Price
2016-11-01,C01,467,"$537,263","$455,500"
2016-11-01,C02,33,"$1,213,145","$800,000"
2016-11-01,C03,14,"$631,680","$544,750"
2016-11-01,C04,18,"$577,078","$399,000"
2016-11-01,C06,21,"$422,676","$400,000"
2016-11-01,C07,73,"$466,398","$450,000"
2016-11-01,C08,161,"$513,487","$468,900"
2016-11-01,C09,19,"$752,095","$660,000"
2016-11-01,C10,42,"$570,336","$533,227"
2016-11-01,C11,26,"$387,731","$345,750"
2016-11-01,C12,9,"$999,128","$860,000"
2016-11-01,C13,34,"$367,482","$318,950"
2016-11-01,C14,152,"$448,394","$413,500"
2016-11-01,C15,101,"$414,126","$348,000"
