Date,Area,Sales,Avg_Price,Med_Price
2020-4-01,C01,106,"$699,501","$677,500"
2020-4-01,C02,3,"$853,333","$890,000"
2020-4-01,C03,3,"$756,167","$858,500"
2020-4-01,C04,4,"$554,975","$535,000"
2020-4-01,C06,3,"$628,300","$625,000"
2020-4-01,C07,11,"$612,755","$580,000"
2020-4-01,C08,74,"$680,950","$611,600"
2020-4-01,C09,2,"$783,500","$783,500"
2020-4-01,C10,16,"$624,969","$617,500"
2020-4-01,C11,8,"$479,375","$467,500"
2020-4-01,C12,1,"$665,000","$665,000"
2020-4-01,C13,8,"$543,125","$504,500"
2020-4-01,C14,28,"$627,141","$597,950"
2020-4-01,C15,33,"$599,303","$575,000"
