Date,Area,Sales,Avg_Price,Med_Price
2013-12-01,C01,190,"$437,073","$380,000"
2013-12-01,C02,19,"$1,050,851","$538,000"
2013-12-01,C03,4,"$1,090,125","$647,500"
2013-12-01,C04,9,"$516,889","$405,000"
2013-12-01,C06,4,"$327,250","$335,500"
2013-12-01,C07,45,"$343,119","$326,000"
2013-12-01,C08,79,"$395,370","$372,000"
2013-12-01,C09,2,"$616,000","$616,000"
2013-12-01,C10,18,"$421,231","$400,045"
2013-12-01,C11,10,"$250,685","$230,000"
2013-12-01,C12,2,"$506,000","$506,000"
2013-12-01,C13,12,"$313,208","$277,250"
2013-12-01,C14,62,"$395,158","$356,500"
2013-12-01,C15,39,"$326,094","$320,000"
