Date,Area,Sales,Avg_Price,Med_Price
2013-7-01,C01,298,"$414,030","$375,000"
2013-7-01,C02,35,"$863,982","$524,600"
2013-7-01,C03,7,"$447,857","$460,000"
2013-7-01,C04,23,"$416,376","$330,000"
2013-7-01,C06,13,"$335,885","$340,000"
2013-7-01,C07,65,"$334,728","$320,000"
2013-7-01,C08,130,"$384,874","$363,500"
2013-7-01,C09,10,"$616,650","$512,500"
2013-7-01,C10,34,"$437,662","$430,500"
2013-7-01,C11,23,"$220,909","$208,000"
2013-7-01,C12,8,"$788,502","$387,500"
2013-7-01,C13,40,"$312,999","$294,000"
2013-7-01,C14,122,"$374,667","$360,500"
2013-7-01,C15,64,"$387,957","$342,500"
