Date,Area,Sales,Avg_Price,Med_Price
2010-6-01,C01,349,"$378,489","$340,000"
2010-6-01,C02,30,"$689,952","$440,056"
2010-6-01,C03,8,"$542,125","$453,500"
2010-6-01,C04,21,"$374,557","$325,000"
2010-6-01,C06,5,"$268,700","$280,000"
2010-6-01,C07,67,"$320,900","$299,000"
2010-6-01,C08,161,"$365,609","$340,000"
2010-6-01,C09,18,"$697,606","$504,500"
2010-6-01,C10,49,"$423,192","$400,000"
2010-6-01,C11,15,"$166,167","$145,000"
2010-6-01,C12,9,"$533,144","$472,500"
2010-6-01,C13,41,"$305,943","$282,000"
2010-6-01,C14,104,"$351,782","$331,000"
2010-6-01,C15,37,"$343,703","$312,000"
