Date,Area,Sales,Avg_Price,Med_Price
2005-5-01,C01,231,"$292,409","$247,500"
2005-5-01,C02,30,"$416,643","$306,500"
2005-5-01,C03,7,"$489,900","$430,000"
2005-5-01,C04,27,"$302,850","$252,000"
2005-5-01,C06,5,"$218,200","$220,000"
2005-5-01,C07,41,"$239,200","$227,000"
2005-5-01,C08,112,"$259,701","$245,000"
2005-5-01,C09,20,"$446,415","$404,500"
2005-5-01,C10,30,"$307,613","$293,450"
2005-5-01,C11,29,"$184,990","$182,500"
2005-5-01,C12,12,"$379,608","$371,900"
2005-5-01,C13,43,"$232,430","$208,900"
2005-5-01,C14,140,"$237,847","$221,000"
2005-5-01,C15,41,"$255,709","$216,200"
