Date,Area,Sales,Avg_Price,Med_Price
2013-11-01,C01,235,"$457,352","$392,500"
2013-11-01,C02,24,"$1,121,388","$715,000"
2013-11-01,C03,9,"$736,765","$594,000"
2013-11-01,C04,16,"$468,544","$341,450"
2013-11-01,C06,18,"$317,510","$307,000"
2013-11-01,C07,54,"$384,682","$360,000"
2013-11-01,C08,103,"$413,419","$395,000"
2013-11-01,C09,13,"$655,114","$562,000"
2013-11-01,C10,29,"$455,166","$415,000"
2013-11-01,C11,19,"$277,674","$232,000"
2013-11-01,C12,4,"$1,293,725","$685,000"
2013-11-01,C13,31,"$313,782","$281,000"
2013-11-01,C14,94,"$371,689","$342,750"
2013-11-01,C15,39,"$375,841","$334,000"
