Date,Area,Sales,Avg_Price,Med_Price
2014-6-01,C01,356,"$439,650","$388,500"
2014-6-01,C02,34,"$877,332","$622,500"
2014-6-01,C03,5,"$786,400","$770,000"
2014-6-01,C04,20,"$546,000","$382,000"
2014-6-01,C06,10,"$310,905","$304,500"
2014-6-01,C07,62,"$375,114","$345,000"
2014-6-01,C08,175,"$446,624","$415,000"
2014-6-01,C09,11,"$538,464","$498,000"
2014-6-01,C10,46,"$517,533","$505,000"
2014-6-01,C11,25,"$259,200","$256,500"
2014-6-01,C12,11,"$815,545","$524,000"
2014-6-01,C13,38,"$336,866","$334,000"
2014-6-01,C14,142,"$402,242","$375,000"
2014-6-01,C15,76,"$324,430","$299,900"
